date,Prefecture,Suicide,Wellbing,Worry,Boredom,Contentment,Divorce,Impairment,Irritability,Loneliness,Panic,Sadness,Sleep,Stress,
2020-04-25,JP-11,21,11,5,0,5,26,26,0,0,8,17,40,38,
2020-04-26,JP-11,17,3,4,0,5,17,24,0,0,22,0,20,44,
2020-04-27,JP-11,10,3,0,10,0,24,32,0,0,22,0,29,43,
2020-04-28,JP-11,0,3,0,0,5,17,43,0,0,29,9,34,69,
2020-04-29,JP-11,10,3,8,0,5,26,31,0,0,8,9,25,27,
2020-04-30,JP-11,23,0,7,0,0,32,67,0,0,14,0,14,30,
2020-05-01,JP-11,24,3,4,0,0,13,35,0,0,15,9,30,38,
2020-05-02,JP-11,14,0,4,0,5,22,24,0,0,15,0,31,28,
2020-05-03,JP-11,7,10,4,0,10,15,28,0,0,29,0,25,37,
2020-05-04,JP-11,42,6,4,0,5,8,100,0,26,21,0,33,41,
2020-05-05,JP-11,16,6,7,10,5,24,38,0,26,21,23,23,30,
2020-05-06,JP-11,19,22,0,0,5,6,52,0,0,35,0,27,35,
2020-05-07,JP-11,14,10,17,0,0,15,61,0,0,22,0,20,43,
2020-05-08,JP-11,28,0,13,10,5,33,50,0,0,15,0,30,59,
2020-05-09,JP-11,7,3,4,0,10,17,30,0,0,29,0,15,43,
2020-05-10,JP-11,21,7,4,0,0,26,40,0,0,0,9,25,55,
2020-05-11,JP-11,25,4,17,0,18,20,37,0,0,8,9,25,38,
2020-03-10,JP-12,4,16,10,0,0,21,33,0,0,0,0,16,23,
2020-03-11,JP-12,17,4,0,0,0,24,24,0,0,0,0,11,24,
2020-03-12,JP-12,9,9,5,0,5,13,27,0,0,0,0,17,55,
2020-03-13,JP-12,4,8,10,0,10,22,40,0,0,17,9,11,30,
2020-03-14,JP-12,12,8,14,0,5,16,39,0,0,8,0,26,39,
2020-03-15,JP-12,8,8,0,0,0,15,20,0,0,0,9,10,17,
2020-03-16,JP-12,17,4,0,0,5,25,27,0,0,0,0,6,24,
2020-03-17,JP-12,13,17,5,0,0,16,25,0,0,9,10,17,6,
2020-03-18,JP-12,17,9,11,0,0,4,26,0,0,26,0,29,69,
2020-03-19,JP-12,17,9,0,0,5,13,22,0,0,9,0,6,12,
2020-03-20,JP-12,16,8,5,0,5,12,20,0,0,15,17,10,33,
2020-03-21,JP-12,0,0,0,0,13,14,22,0,0,17,28,16,23,
2020-03-22,JP-12,8,4,0,10,0,8,15,0,0,15,0,5,28,
2020-03-23,JP-12,8,12,5,0,0,10,23,0,0,8,9,27,18,
2020-03-24,JP-12,22,0,11,0,0,13,25,0,0,0,10,23,12,
2020-03-25,JP-12,26,13,5,0,5,9,26,0,0,26,0,23,31,
2020-03-26,JP-12,18,4,0,10,0,2,32,0,68,0,10,11,31,
2020-03-27,JP-12,4,0,10,0,0,7,29,0,0,8,0,11,52,
2020-03-28,JP-12,7,4,5,0,5,9,100,0,0,22,0,9,16,
2020-03-29,JP-12,11,0,0,15,8,14,32,0,0,22,0,15,36,
2020-03-30,JP-12,4,4,5,0,0,8,32,0,0,24,17,16,6,
2020-03-31,JP-12,8,4,0,0,5,8,19,0,0,8,0,15,29,
2020-04-01,JP-12,8,4,10,0,0,8,23,0,0,8,9,0,44,
2020-04-02,JP-12,24,12,0,0,5,14,27,0,0,15,0,10,22,
2020-04-03,JP-12,12,0,14,0,5,23,25,0,0,0,9,0,50,
2020-04-04,JP-12,7,4,5,0,0,11,33,0,0,8,0,9,47,
2020-04-05,JP-12,14,3,4,0,3,15,28,0,0,21,0,4,34,
2020-04-06,JP-12,8,4,0,0,0,8,21,0,0,0,0,21,28,
2020-04-07,JP-12,7,7,18,0,0,20,23,0,0,8,0,33,42,
2020-04-08,JP-12,11,4,13,0,5,12,19,0,0,8,0,19,46,
2020-04-09,JP-12,15,4,0,0,0,24,31,0,0,28,9,29,20,
2020-04-10,JP-12,11,7,13,0,8,9,26,0,0,8,0,15,26,
2020-04-11,JP-12,11,11,13,5,0,12,18,0,0,21,16,4,30,
2020-04-12,JP-12,3,0,0,0,3,16,24,0,0,0,7,14,15,
2020-04-13,JP-12,4,0,22,5,3,16,21,0,0,14,7,14,55,
2020-04-14,JP-12,14,11,8,0,0,12,55,0,0,0,16,5,93,
2020-04-15,JP-12,7,11,5,0,5,17,23,0,0,22,9,28,26,
2020-04-16,JP-12,7,10,0,15,8,15,22,0,0,6,0,18,25,
2020-04-17,JP-12,7,4,8,0,10,12,21,0,0,6,0,19,25,
2020-04-18,JP-12,10,0,4,5,0,23,7,0,0,6,7,17,37,
2020-04-19,JP-12,3,14,4,15,0,16,13,0,0,0,0,9,29,
2020-04-20,JP-12,20,0,17,0,3,11,36,0,0,6,14,31,24,
2020-04-21,JP-12,7,0,4,0,8,9,29,0,0,0,16,36,25,
2020-04-22,JP-12,17,0,12,0,3,18,24,0,0,21,0,14,55,
2020-04-23,JP-12,3,0,4,0,10,10,28,0,0,6,0,27,23,
2020-04-24,JP-12,28,0,8,0,0,6,18,0,0,6,0,18,5,
2020-04-25,JP-12,20,10,4,0,0,7,13,0,0,6,7,18,24,
2020-04-26,JP-12,27,13,8,0,0,11,21,0,0,13,14,39,38,
2020-04-27,JP-12,17,3,8,0,0,14,21,0,0,6,7,4,33,
2020-04-28,JP-12,10,0,4,0,0,4,26,0,0,6,0,31,47,
2020-04-29,JP-12,17,3,0,5,0,13,18,0,0,13,14,22,29,
2020-04-30,JP-12,0,12,7,0,0,9,20,0,0,6,0,16,18,
2020-05-01,JP-12,10,0,8,0,0,10,14,0,0,6,0,18,19,
2020-05-02,JP-12,20,7,16,5,0,13,17,0,0,6,0,9,24,
2020-05-03,JP-12,20,0,4,0,3,18,18,0,0,6,0,17,29,
2020-05-04,JP-12,25,3,4,0,13,8,67,0,0,6,7,4,31,
2020-05-05,JP-12,18,6,0,0,0,15,27,0,0,6,0,24,31,
2020-05-06,JP-12,18,9,0,0,0,14,23,0,0,18,0,44,39,
2020-05-07,JP-12,24,3,8,0,3,7,36,0,0,13,0,4,19,
2020-05-08,JP-12,28,0,8,0,0,10,22,0,0,0,0,14,10,
2020-05-09,JP-12,20,3,4,5,3,19,31,0,0,6,0,21,23,
2020-05-10,JP-12,20,17,8,15,8,13,24,0,0,13,0,4,19,
2020-05-11,JP-12,21,3,8,5,0,13,17,0,0,0,7,22,44,
2020-03-10,JP-13,9,7,8,5,10,17,44,35,0,33,0,25,69,
2020-03-11,JP-13,5,6,5,0,3,30,41,0,0,13,0,39,64,
2020-03-12,JP-13,14,3,6,5,10,29,43,17,0,26,10,25,48,
2020-03-13,JP-13,10,4,6,5,8,12,51,0,0,26,10,38,53,
2020-03-14,JP-13,17,8,5,0,3,23,40,17,0,26,23,32,31,
2020-03-15,JP-13,11,5,5,5,8,26,36,17,0,32,12,36,39,
2020-03-16,JP-13,12,8,2,0,3,25,47,17,0,8,4,33,39,
2020-03-17,JP-13,13,2,10,5,16,16,44,35,0,17,19,33,55,
2020-03-18,JP-13,24,6,7,5,8,19,60,17,0,26,0,51,60,
2020-03-19,JP-13,14,5,4,5,3,19,34,17,0,22,10,34,34,
2020-03-20,JP-13,11,9,8,5,3,23,48,17,0,10,6,17,60,
2020-03-21,JP-13,9,4,8,10,5,19,34,0,0,17,6,29,63,
2020-03-22,JP-13,19,4,6,10,0,18,42,0,0,26,0,45,65,
2020-03-23,JP-13,10,5,5,5,5,14,49,17,0,32,13,33,64,
2020-03-24,JP-13,11,6,5,10,5,13,41,0,16,17,4,34,58,
2020-03-25,JP-13,9,8,8,0,5,17,35,35,0,31,4,62,31,
2020-03-26,JP-13,9,3,10,5,5,23,31,0,0,49,10,35,31,
2020-03-27,JP-13,7,5,5,5,3,14,53,0,0,22,10,23,44,
2020-03-28,JP-13,17,6,5,0,0,20,60,17,0,21,6,24,56,
2020-03-29,JP-13,13,6,0,0,3,18,23,35,0,31,0,33,29,
2020-03-30,JP-13,9,7,5,0,3,10,41,17,0,21,14,22,32,
2020-03-31,JP-13,9,2,5,5,5,13,35,35,0,0,14,50,47,
2020-04-01,JP-13,13,1,5,10,3,16,38,17,0,29,4,32,81,
2020-04-02,JP-13,12,9,4,10,10,31,31,0,0,9,10,46,50,
2020-04-03,JP-13,14,7,7,5,5,23,42,35,0,35,10,38,34,
2020-04-04,JP-13,12,4,10,0,10,34,45,17,0,31,12,10,37,
2020-04-05,JP-13,12,8,14,0,5,24,39,35,0,15,17,27,47,
2020-04-06,JP-13,6,4,7,0,8,14,43,35,0,29,4,26,80,
2020-04-07,JP-13,6,4,6,5,3,15,38,17,0,13,14,14,63,
2020-04-08,JP-13,9,7,5,10,8,14,43,17,0,26,0,26,44,
2020-04-09,JP-13,16,7,8,5,5,22,62,17,0,44,14,21,56,
2020-04-10,JP-13,14,2,4,10,5,21,45,0,0,9,10,15,44,
2020-04-11,JP-13,17,4,5,10,8,23,38,0,0,21,29,48,48,
2020-04-12,JP-13,18,10,7,0,8,16,37,0,0,26,0,33,87,
2020-04-13,JP-13,13,2,4,10,5,14,48,0,0,22,25,55,56,
2020-04-14,JP-13,9,6,10,20,5,11,49,35,0,22,4,18,60,
2020-04-15,JP-13,12,6,6,0,8,11,39,17,0,18,14,45,52,
2020-04-16,JP-13,10,6,7,5,5,13,39,52,0,4,4,50,72,
2020-04-17,JP-13,22,6,10,0,5,16,43,17,0,32,6,21,49,
2020-04-18,JP-13,11,5,5,5,5,25,39,35,0,29,6,46,50,
2020-04-19,JP-13,9,5,5,5,8,25,37,17,0,5,6,52,60,
2020-04-20,JP-13,12,4,7,0,5,20,68,17,0,22,4,40,53,
2020-04-21,JP-13,11,3,8,10,16,15,57,17,0,18,14,23,44,
2020-04-22,JP-13,10,3,7,5,8,22,46,35,0,13,0,38,60,
2020-04-23,JP-13,13,3,6,10,8,23,54,35,0,13,10,32,49,
2020-04-24,JP-13,26,9,5,15,0,20,41,0,0,14,0,24,56,
2020-04-25,JP-13,17,5,7,0,5,23,39,17,0,21,6,40,69,
2020-04-26,JP-13,13,1,7,10,8,20,39,0,0,26,12,51,62,
2020-04-27,JP-13,7,3,6,5,13,19,40,35,0,35,10,26,28,
2020-04-28,JP-13,6,6,12,0,5,14,44,0,0,27,0,53,51,
2020-04-29,JP-13,9,11,5,5,3,15,35,17,0,5,6,36,53,
2020-04-30,JP-13,9,3,2,0,8,17,47,17,0,17,14,11,70,
2020-05-01,JP-13,11,6,4,10,5,16,38,35,0,5,10,48,26,
2020-05-02,JP-13,16,5,5,15,3,18,40,17,0,26,6,44,47,
2020-05-03,JP-13,13,9,6,0,5,22,30,17,0,19,0,37,29,
2020-05-04,JP-13,25,3,6,0,10,22,100,35,21,14,10,31,47,
2020-05-05,JP-13,18,6,4,0,5,19,42,35,0,5,6,61,45,
2020-05-06,JP-13,11,3,6,0,3,19,52,17,21,18,10,39,62,
2020-05-07,JP-13,9,3,6,5,5,22,49,35,0,17,14,29,50,
2020-05-08,JP-13,11,5,4,0,8,24,37,35,0,13,4,58,47,
2020-05-09,JP-13,16,4,5,0,3,16,40,17,0,35,0,49,49,
2020-05-10,JP-13,18,10,6,10,5,19,40,17,0,24,6,73,75,
2020-05-11,JP-13,9,8,5,5,5,17,48,17,0,47,0,63,77,
2020-03-10,JP-14,11,6,0,10,0,24,43,0,0,31,0,36,33,
2020-03-11,JP-14,6,0,7,0,0,36,56,35,0,24,9,27,29,
2020-03-12,JP-14,12,3,7,0,5,50,51,0,0,24,0,21,69,
2020-03-13,JP-14,12,6,11,0,0,28,44,35,0,15,0,16,41,
2020-03-14,JP-14,8,8,6,0,5,36,54,0,0,8,0,25,70,
2020-03-15,JP-14,11,11,7,0,0,24,53,35,0,31,9,37,56,
2020-03-16,JP-14,9,0,14,0,5,55,66,0,0,32,28,21,29,
2020-03-17,JP-14,17,0,0,0,10,20,69,69,0,0,19,16,23,
2020-03-18,JP-14,21,0,0,0,0,27,61,35,0,8,9,16,30,
2020-03-19,JP-14,6,15,4,10,5,24,59,0,0,24,9,27,47,
2020-03-20,JP-14,14,11,7,0,0,21,60,35,0,31,0,51,17,
2020-03-21,JP-14,9,11,11,10,0,42,47,0,0,8,0,42,40,
2020-03-22,JP-14,14,3,4,10,5,15,40,0,0,15,17,32,45,
2020-03-23,JP-14,8,8,0,0,0,19,62,35,0,0,9,26,44,
2020-03-24,JP-14,18,3,14,0,10,16,66,0,0,0,0,27,23,
2020-03-25,JP-14,18,0,7,0,5,14,70,0,0,17,0,27,35,
2020-03-26,JP-14,6,3,7,10,0,29,55,35,0,17,0,50,24,
2020-03-27,JP-14,11,3,0,0,0,25,51,35,0,31,0,36,17,
2020-03-28,JP-14,18,3,6,10,0,18,47,0,0,50,9,20,36,
2020-03-29,JP-14,20,3,16,25,13,28,57,0,0,42,0,23,45,
2020-03-30,JP-14,19,13,10,0,5,19,30,35,0,15,9,25,37,
2020-03-31,JP-14,5,0,4,0,10,9,53,35,0,37,17,30,49,
2020-04-01,JP-14,11,3,6,0,0,24,54,0,31,8,9,40,38,
2020-04-02,JP-14,11,8,6,30,10,34,39,69,0,8,17,15,27,
2020-04-03,JP-14,11,11,13,0,0,33,50,35,0,29,0,20,69,
2020-04-04,JP-14,13,3,10,10,5,36,37,35,0,42,9,15,10,
2020-04-05,JP-14,20,13,0,0,0,22,43,0,0,14,16,33,45,
2020-04-06,JP-14,24,5,16,0,5,20,45,0,0,14,0,44,47,
2020-04-07,JP-14,10,8,6,0,5,21,45,35,0,28,0,19,60,
2020-04-08,JP-14,10,2,6,0,0,12,51,35,0,27,7,27,19,
2020-04-09,JP-14,15,7,8,10,5,34,50,35,0,21,0,23,35,
2020-04-10,JP-14,25,5,22,15,5,17,41,0,26,14,0,19,60,
2020-04-11,JP-14,30,5,8,10,5,24,38,35,0,14,16,37,49,
2020-04-12,JP-14,17,2,8,25,8,15,28,0,0,21,7,9,19,
2020-04-13,JP-14,10,12,14,0,5,17,65,0,0,6,7,31,48,
2020-04-14,JP-14,2,2,6,15,5,21,52,52,0,14,7,18,40,
2020-04-15,JP-14,10,2,2,0,5,18,47,0,0,6,0,41,30,
2020-04-16,JP-14,2,7,8,10,5,13,50,0,0,27,0,49,38,
2020-04-17,JP-14,14,2,14,0,18,30,51,35,0,19,7,39,29,
2020-04-18,JP-14,14,5,14,10,5,30,48,86,0,38,0,9,46,
2020-04-19,JP-14,17,7,8,0,0,24,41,0,0,6,7,37,30,
2020-04-20,JP-14,14,5,2,0,5,24,80,0,0,0,22,39,87,
2020-04-21,JP-14,7,5,6,0,5,22,63,0,0,38,7,30,56,
2020-04-22,JP-14,9,7,0,0,0,18,46,0,0,33,14,39,61,
2020-04-23,JP-14,7,5,8,15,5,27,39,35,0,13,0,33,50,
2020-04-24,JP-14,38,10,0,10,18,25,51,0,0,13,7,22,53,
2020-04-25,JP-14,34,12,6,10,5,30,25,35,26,27,0,27,58,
2020-04-26,JP-14,17,2,14,0,0,20,51,35,0,33,7,44,43,
2020-04-27,JP-14,11,5,8,0,8,20,53,35,0,24,0,45,45,
2020-04-28,JP-14,14,9,11,0,8,17,36,35,0,19,0,26,60,
2020-04-29,JP-14,14,9,8,10,0,16,39,0,0,19,0,30,65,
2020-04-30,JP-14,6,4,2,5,8,16,50,0,0,6,0,27,56,
2020-05-01,JP-14,23,5,0,0,5,16,31,0,0,13,7,30,51,
2020-05-02,JP-14,26,7,0,0,0,16,45,35,0,6,7,39,47,
2020-05-03,JP-14,17,7,11,0,5,26,26,0,0,13,7,27,33,
2020-05-04,JP-14,24,9,5,5,3,18,100,52,0,12,20,24,30,
2020-05-05,JP-14,17,11,11,5,0,24,45,0,0,18,0,47,56,
2020-05-06,JP-14,17,9,2,0,0,38,65,0,0,36,7,15,43,
2020-05-07,JP-14,9,7,2,0,0,10,49,52,0,19,0,39,37,
2020-05-08,JP-14,19,9,6,10,13,10,38,35,0,6,14,30,32,
2020-05-09,JP-14,12,9,6,10,5,26,49,0,0,19,0,43,56,
2020-05-10,JP-14,18,5,6,10,0,20,60,35,26,0,22,38,45,
2020-05-11,JP-14,5,0,11,10,8,22,54,0,26,19,29,72,59,
2020-03-10,JP-15,0,0,0,0,0,0,29,0,0,0,0,0,18,
2020-03-11,JP-15,14,0,17,0,0,15,15,0,0,24,0,16,18,
2020-03-12,JP-15,29,0,17,0,0,15,46,0,0,0,0,17,0,
2020-03-13,JP-15,0,0,0,0,0,15,45,0,0,0,0,34,56,
2020-03-14,JP-15,14,0,0,0,0,7,30,0,0,0,0,0,18,
2020-03-15,JP-15,15,0,0,0,0,15,8,0,0,26,0,0,36,
2020-03-16,JP-15,14,28,0,0,0,22,44,0,0,0,0,0,18,
2020-03-17,JP-15,14,0,0,0,0,15,52,0,0,0,29,17,37,
2020-03-18,JP-15,14,14,0,0,0,15,30,0,0,0,0,17,19,
2020-03-19,JP-15,15,0,0,0,0,39,39,0,0,0,29,0,19,
2020-03-20,JP-15,27,0,0,0,0,21,28,0,0,0,0,0,0,
2020-03-21,JP-15,14,0,0,0,0,29,29,0,0,0,28,16,35,
2020-03-22,JP-15,0,13,16,0,0,7,21,0,0,0,0,48,0,
2020-03-23,JP-15,0,0,0,0,0,30,52,0,0,0,0,16,36,
2020-03-24,JP-15,0,0,0,0,0,22,37,0,0,0,0,33,0,
2020-03-25,JP-15,30,15,0,0,0,8,16,0,0,0,29,34,37,
2020-03-26,JP-15,0,0,0,0,0,8,16,0,0,0,30,0,0,
2020-03-27,JP-15,14,0,0,0,0,7,22,0,0,0,0,17,36,
2020-03-28,JP-15,15,0,0,0,0,8,23,0,0,24,0,16,18,
2020-03-29,JP-15,0,14,0,0,0,14,57,0,0,24,28,0,34,
2020-03-30,JP-15,14,0,0,0,21,30,23,0,0,0,28,33,72,
2020-03-31,JP-15,15,0,0,0,0,23,62,0,0,0,0,35,38,
2020-04-01,JP-15,15,0,0,0,0,0,86,0,0,0,0,17,56,
2020-04-02,JP-15,15,0,0,0,0,8,16,0,0,0,0,17,0,
2020-04-03,JP-15,0,0,0,0,0,31,23,0,0,0,0,0,73,
2020-04-04,JP-15,0,15,0,0,0,8,23,0,0,0,0,33,19,
2020-04-05,JP-15,14,14,0,0,0,7,64,0,0,0,26,0,0,
2020-04-06,JP-15,14,0,17,0,0,15,30,0,0,0,0,0,54,
2020-04-07,JP-15,0,0,0,0,0,23,63,0,0,0,29,35,38,
2020-04-08,JP-15,16,16,0,0,0,33,49,0,0,0,0,35,38,
2020-04-09,JP-15,15,0,0,0,0,8,23,0,0,0,0,17,37,
2020-04-10,JP-15,15,15,0,0,21,15,31,0,0,0,0,34,37,
2020-04-11,JP-15,0,14,0,0,0,15,44,0,0,47,26,15,34,
2020-04-12,JP-15,14,0,0,35,0,0,22,0,0,24,0,33,35,
2020-04-13,JP-15,15,15,0,0,0,0,62,0,0,24,0,0,35,
2020-04-14,JP-15,0,0,18,0,0,16,32,0,0,0,0,52,38,
2020-04-15,JP-15,0,0,18,0,21,15,23,0,0,26,0,17,56,
2020-04-16,JP-15,0,14,0,0,0,7,37,0,0,49,0,0,35,
2020-04-17,JP-15,14,0,17,0,0,7,51,0,0,23,0,0,33,
2020-04-18,JP-15,0,0,0,0,16,13,13,0,0,44,0,0,16,
2020-04-19,JP-15,13,0,0,0,0,7,28,0,0,0,0,46,17,
2020-04-20,JP-15,27,14,17,0,0,21,43,0,0,0,0,15,17,
2020-04-21,JP-15,13,0,0,0,0,14,14,0,0,0,0,0,33,
2020-04-22,JP-15,27,0,0,0,0,7,56,0,0,23,26,0,17,
2020-04-23,JP-15,12,0,0,0,0,26,19,0,0,0,0,15,47,
2020-04-24,JP-15,0,13,0,0,0,7,28,0,0,0,0,15,33,
2020-04-25,JP-15,27,0,0,0,0,50,21,0,0,0,0,15,67,
2020-04-26,JP-15,0,0,0,0,0,20,39,0,0,0,0,15,0,
2020-04-27,JP-15,0,0,16,0,0,7,54,0,0,0,0,46,17,
2020-04-28,JP-15,26,13,0,0,0,27,20,0,0,0,26,0,17,
2020-04-29,JP-15,0,13,16,0,0,14,42,0,0,0,51,45,66,
2020-04-30,JP-15,0,0,0,0,16,6,32,0,0,0,0,0,46,
2020-05-01,JP-15,0,26,16,0,18,7,34,0,0,22,0,0,0,
2020-05-02,JP-15,0,0,0,0,0,7,35,0,0,0,0,15,17,
2020-05-03,JP-15,0,0,0,0,0,7,28,0,0,0,0,15,17,
2020-05-04,JP-15,13,0,0,0,0,13,40,0,0,0,0,15,64,
2020-05-05,JP-15,12,0,0,0,0,6,37,0,0,0,0,28,31,
2020-05-06,JP-15,0,0,0,0,16,19,50,0,0,22,25,0,0,
2020-05-07,JP-15,13,0,0,35,0,7,27,0,0,45,0,15,49,
2020-05-08,JP-15,13,0,0,0,0,14,76,0,0,23,0,0,33,
2020-05-09,JP-15,13,0,16,0,0,0,34,0,0,23,0,0,33,
2020-05-10,JP-15,0,13,0,0,18,20,47,0,0,22,0,29,46,
2020-05-11,JP-15,27,14,0,0,0,28,85,0,0,23,0,31,33,
2020-03-10,JP-16,0,0,0,0,0,30,60,0,0,0,0,73,53,
2020-03-11,JP-16,36,71,0,0,0,16,64,0,0,0,0,0,0,
2020-03-12,JP-16,0,0,0,0,0,16,32,0,0,0,0,0,27,
2020-03-13,JP-16,0,0,0,0,0,16,0,0,0,0,0,0,0,
2020-03-14,JP-16,0,0,43,0,0,15,77,0,0,0,0,0,27,
2020-03-15,JP-16,36,0,0,0,0,0,16,0,0,0,0,50,27,
2020-03-16,JP-16,35,0,0,0,0,33,33,0,0,0,0,0,0,
2020-03-17,JP-16,0,0,0,0,0,0,33,0,0,0,0,0,81,
2020-03-18,JP-16,0,35,0,0,0,0,34,0,0,0,0,0,26,
2020-03-19,JP-16,0,0,0,0,0,0,17,0,0,0,0,0,0,
2020-03-20,JP-16,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-21,JP-16,0,0,0,0,0,0,16,0,0,36,0,24,0,
2020-03-22,JP-16,0,0,0,0,0,0,30,0,0,0,0,23,76,
2020-03-23,JP-16,72,0,0,0,0,0,33,0,0,0,0,0,0,
2020-03-24,JP-16,0,36,43,0,0,16,32,0,0,0,0,0,0,
2020-03-25,JP-16,0,38,0,0,0,17,51,0,0,0,0,0,0,
2020-03-26,JP-16,0,0,0,0,42,33,66,0,0,0,0,0,0,
2020-03-27,JP-16,0,0,0,0,0,0,17,0,0,37,0,0,55,
2020-03-28,JP-16,36,0,0,0,0,16,0,0,0,0,0,0,0,
2020-03-29,JP-16,0,0,0,0,0,0,32,0,0,0,0,25,0,
2020-03-30,JP-16,0,0,41,0,0,15,15,0,0,0,0,71,0,
2020-03-31,JP-16,0,0,0,80,0,0,16,0,0,0,0,0,0,
2020-04-01,JP-16,0,0,40,0,0,0,30,0,0,35,0,0,0,
2020-04-02,JP-16,0,0,0,0,0,15,30,0,0,0,0,0,25,
2020-04-03,JP-16,0,0,0,0,0,16,16,0,0,0,0,24,0,
2020-04-04,JP-16,0,32,0,70,0,44,43,0,0,0,0,0,0,
2020-04-05,JP-16,65,0,0,0,0,14,14,0,0,0,0,22,48,
2020-04-06,JP-16,34,0,0,0,0,15,62,0,0,0,0,0,26,
2020-04-07,JP-16,33,0,0,0,0,0,45,0,0,0,0,45,0,
2020-04-08,JP-16,0,0,0,0,0,15,15,0,0,0,0,24,0,
2020-04-09,JP-16,0,0,0,0,0,14,100,0,0,69,0,23,25,
2020-04-10,JP-16,69,0,0,0,0,30,30,0,0,0,0,0,26,
2020-04-11,JP-16,0,0,0,0,0,15,44,0,0,67,0,22,0,
2020-04-12,JP-16,0,0,37,0,0,29,0,0,0,32,0,21,0,
2020-04-13,JP-16,0,0,0,0,36,14,42,0,0,0,0,0,24,
2020-04-14,JP-16,0,0,40,0,0,28,57,0,0,0,0,22,0,
2020-04-15,JP-16,0,0,0,0,0,0,30,0,0,0,0,0,26,
2020-04-16,JP-16,0,0,0,0,36,14,14,0,0,0,0,21,23,
2020-04-17,JP-16,0,0,0,0,0,0,29,0,0,0,36,0,23,
2020-04-18,JP-16,0,29,0,0,0,27,27,0,0,0,0,41,0,
2020-04-19,JP-16,0,31,0,0,0,0,0,0,0,0,0,0,23,
2020-04-20,JP-16,62,0,0,0,0,0,41,0,0,32,0,0,0,
2020-04-21,JP-16,0,0,0,0,0,55,40,0,0,0,0,21,23,
2020-04-22,JP-16,0,0,0,0,0,0,14,0,0,0,0,21,0,
2020-04-23,JP-16,89,0,0,0,0,0,13,0,0,0,0,0,22,
2020-04-24,JP-16,31,0,0,0,0,28,28,0,0,32,0,0,0,
2020-04-25,JP-16,31,0,0,0,0,13,13,0,0,0,0,21,46,
2020-04-26,JP-16,0,29,0,0,0,0,39,0,0,0,0,0,21,
2020-04-27,JP-16,0,0,0,0,0,14,43,0,0,0,0,21,46,
2020-04-28,JP-16,0,0,0,70,0,43,14,0,0,64,0,21,23,
2020-04-29,JP-16,63,0,0,0,36,14,14,0,0,0,0,22,0,
2020-04-30,JP-16,28,0,67,0,0,13,13,0,0,0,0,0,0,
2020-05-01,JP-16,0,0,0,0,0,14,14,0,0,0,0,21,0,
2020-05-02,JP-16,0,0,0,0,0,0,28,0,0,0,0,21,0,
2020-05-03,JP-16,0,0,72,0,0,0,28,0,0,0,0,0,0,
2020-05-04,JP-16,90,30,36,0,0,0,14,0,0,31,0,0,0,
2020-05-05,JP-16,27,27,0,0,0,13,38,0,0,0,0,0,41,
2020-05-06,JP-16,0,0,0,0,0,38,13,0,0,0,0,0,21,
2020-05-07,JP-16,30,0,0,0,0,14,0,0,0,0,0,0,0,
2020-05-08,JP-16,32,32,0,0,76,0,72,0,0,33,0,0,0,
2020-05-09,JP-16,0,0,0,0,0,0,41,0,0,0,0,0,22,
2020-05-10,JP-16,0,0,0,0,0,27,13,0,0,31,35,42,0,
2020-05-11,JP-16,0,0,0,0,0,0,29,0,0,32,0,21,47,
2020-03-10,JP-17,0,0,39,0,0,12,48,0,0,0,0,0,29,
2020-03-11,JP-17,100,0,0,0,0,13,50,0,0,0,0,0,0,
2020-03-12,JP-17,0,33,0,0,0,12,12,0,0,41,0,0,0,
2020-03-13,JP-17,0,0,82,0,0,38,13,0,0,0,0,0,0,
2020-03-14,JP-17,0,0,0,0,0,0,25,0,0,42,0,28,31,
2020-03-15,JP-17,0,0,0,0,0,13,38,0,0,0,0,0,61,
2020-03-16,JP-17,0,33,40,0,31,0,50,0,0,0,0,0,59,
2020-03-17,JP-17,0,0,0,0,0,51,25,0,0,0,0,0,30,
2020-03-18,JP-17,33,0,0,0,31,0,50,0,0,0,0,27,89,
2020-03-19,JP-17,0,0,0,0,31,0,74,0,0,0,0,0,0,
2020-03-20,JP-17,0,0,0,0,0,36,36,0,0,40,0,27,0,
2020-03-21,JP-17,0,0,0,0,0,13,26,0,0,0,0,0,0,
2020-03-22,JP-17,0,0,40,0,0,12,12,0,0,41,0,27,59,
2020-03-23,JP-17,0,0,0,0,0,25,37,0,0,0,0,0,30,
2020-03-24,JP-17,0,0,0,0,0,12,25,0,0,41,0,27,0,
2020-03-25,JP-17,0,0,0,0,0,0,41,0,0,0,0,0,0,
2020-03-26,JP-17,0,0,0,0,0,13,53,0,0,0,0,0,0,
2020-03-27,JP-17,33,33,40,0,0,0,50,0,0,0,0,0,0,
2020-03-28,JP-17,67,34,0,0,0,13,51,0,0,0,0,0,60,
2020-03-29,JP-17,0,33,0,0,0,13,25,0,0,0,0,0,0,
2020-03-30,JP-17,0,0,0,0,0,0,61,0,0,0,0,0,0,
2020-03-31,JP-17,0,33,40,0,0,0,25,0,0,0,0,0,91,
2020-04-01,JP-17,0,34,0,65,0,0,26,0,0,0,0,28,61,
2020-04-02,JP-17,34,0,0,0,0,13,39,0,0,42,0,0,0,
2020-04-03,JP-17,33,0,0,0,0,25,0,0,0,0,0,0,0,
